geneNames	GSM610737	GSM610738	GSM435828	GSM435833	GSM610718	GSM610690	GSM435823	GSM435824	GSM435825	GSM435826	GSM435827	GSM610691	GSM435821	GSM435822	GSM610695	GSM610696	GSM610717
SNRPA1	25.43967684	32.05892869	16.60245616	42.05866017	13.61411944	12.78368224	10.37564986	17.42479699	21.76166736	16.2309977	10.87518974	15.49555495	24.64170764	32.17936867	26.25030266	23.99615453	16.94652098
SNRPB	13.80612063	17.86085762	10.79083717	11.11968922	13.01933776	8.076981349	2.334954529	9.077173607	14.36667853	10.88767813	6.682118692	7.820293265	-0.154987621	0.092752905	21.89246944	20.22133421	4.949599625
SNRPB2	56.1210153	34.309192	30.11781138	104.580424	44.97781069	28.81300536	18.93160639	36.79882112	43.39049288	22.79608808	22.15798245	66.26515244	33.76521751	46.69568913	43.39816856	47.78338531	25.71440582
SNRPC	63.25301175	49.96422641	32.17261357	62.34239291	28.73860286	22.57810179	16.17897703	29.9463727	35.77806251	32.78302646	20.09550135	49.80612242	58.00876342	61.3425572	68.75343124	61.98152208	45.38286656
SNRPD1	40.26036655	33.391114	21.07937556	52.15816697	28.79604244	11.18535317	4.800331212	16.57132018	18.83414377	11.9973256	8.484740183	19.85645993	12.06454443	26.9944572	20.6354155	22.57759193	10.47482168
SNRPD2	233.6284952	205.2144781	214.8712455	196.6279975	229.3346623	132.8362937	37.34225497	163.8941683	150.6398888	117.9930421	110.8302133	246.7427343	167.7738963	164.1802044	217.4452612	188.7088019	99.9659606
SNRPD2P2	1.204268611	0.9805878	1.503437289	0.635379908	1.620769831	1.018771858	1.212094492	1.052479952	1.304516068	1.173640765	0.705340974	1.383084502	1.409370976	0.975176876	1.131356079	0.968153203	1.226338953
SNRPD3	79.84602423	63.36716955	20.33972572	79.01672211	35.22791514	41.31927712	5.402912377	56.50475481	49.12456865	28.10258052	31.03665577	66.78379422	20.34660157	58.22124629	57.74724957	58.87834651	12.17807724
SNRPE	0.621462404	0.262410133	-0.601262506	2.401122591	0.47519426	1.338205351	1.225744121	1.6722331	1.756274919	1.456054894	2.235891543	1.424593623	1.66749114	2.306267456	1.940848246	2.405643145	1.90575893
SNRPF	218.2289181	105.8426836	93.8466277	187.6657744	158.573217	58.87159037	34.35719475	70.18080224	73.6017301	47.45263361	36.25309195	74.30375604	41.03135881	76.70042646	66.18103818	86.07402315	45.39348332
SNRPG	73.55844943	62.85865173	62.95922325	97.93624854	81.38579849	20.92296911	14.7736093	22.29360765	24.58751651	17.7673177	17.26434244	68.13896822	25.62378731	49.14339369	40.17563116	36.40838976	19.2119496
SNRPN	1.212897538	4.106439294	2.139856045	1.461651154	2.2908465	1.898285389	1.344322918	1.053347639	1.26632178	1.298969386	1.140459343	1.407023425	2.559620854	1.979791521	3.316790784	2.335999876	1.875289607
SNTA1	1.290573503	0.819611351	1.444942952	0.523638203	0.784680804	3.839363234	1.051209917	2.450860602	2.998812534	4.519261458	2.670159945	1.548722843	2.490845323	3.501349102	3.15604386	3.674788769	3.520899307
SNTB1	3.404986857	2.739694967	1.627414006	3.116188322	0.283621306	-0.152705534	0.645479786	0.472509795	0.958586489	0.684357575	0.667965045	1.769758806	1.20085379	1.509933506	1.239885033	1.491177416	0.297572606
SNTB2	1.06474189	2.350781676	0.378091102	1.172116301	1.071619246	1.278532785	0.967959624	1.668667237	2.027424533	1.473636117	1.003154051	1.704357794	1.349520785	2.52042903	1.636788117	2.454050444	1.213004191
SNTG1	0.387576064	0.471269135	0.304998033	0.436979282	0.652389332	2.065033413	1.087723732	1.7751736	1.830086847	3.195293698	2.413134946	2.539221223	2.725664347	1.154690322	1.793705585	1.546013725	1.773940379
SNTG2	0.209413276	0.08739897	0	0.507327009	0.838795571	0.015150111	1.021680999	0.363469073	0.140100096	0.410298664	0.229162326	0.247702439	0.527027041	0.364960894	0.114868064	0.187835507	0.109217131
SNU13	194.1827369	158.5094599	189.9183453	193.4055028	126.2096685	73.72632586	41.62030421	79.67544679	101.1374926	93.59206433	63.5240843	118.0413257	128.2685277	105.0160673	96.92724928	90.92515376	98.27889789
SNUPN	4.823310421	6.419445709	2.696722544	4.187149284	2.347123356	3.181580016	3.797350253	3.779818803	6.102421043	4.758137652	2.646483717	5.520327823	10.89151885	7.587491399	12.95673591	9.052061052	6.131572293
SNURF	50.3489388	33.2491719	41.17521217	40.63279905	23.77145366	31.75308376	16.41858822	26.90778864	30.45622615	36.06413921	20.10868501	45.50802332	48.08823886	40.3125584	41.50994856	35.27089992	49.8824777
SNW1	13.63939512	20.25292653	11.96046959	23.07199676	10.16304539	10.92292857	9.218105897	15.20377667	16.22030528	9.348820742	12.23056488	23.06023037	13.15379862	25.15469468	21.57329882	21.82367581	13.10314709
SNX1	6.519300756	6.216129921	5.528058258	4.903071414	5.369408347	8.363586878	7.54737914	8.95205269	10.87635473	11.40540638	7.949113978	10.45760224	10.46791997	12.75992045	12.2817263	11.4648393	12.9654841
SNX10	3.217081898	8.652578199	13.75165805	7.899242419	10.89517547	1.795079058	3.870737287	1.994752837	2.391802503	3.337691868	1.442008026	6.586853558	8.853269422	12.41104148	4.508364064	2.94426916	7.879728477
SNX11	8.938492381	4.411490997	7.751903946	11.55982926	5.616462143	6.591484366	2.677746228	6.290406443	7.184962555	6.071969652	5.294016206	5.926504083	6.998911012	6.930911398	5.965901427	5.692196624	4.469775737
SNX12	1.587978515	2.235260124	1.232003324	1.463463551	0.605342755	1.517634142	0.894457495	1.902894412	2.054777511	2.168511373	1.43007612	1.577276609	2.279553228	2.115447219	2.288568048	2.970413733	1.445496529
SNX13	1.015338445	1.823251321	1.877439299	1.76370416	1.94212275	0.961786748	1.644357834	1.668680547	1.429116019	1.387799061	1.366933166	1.892288154	2.161660729	1.739440148	2.016322645	2.086879395	2.388743185
SNX14	3.489117541	6.148582679	1.478856017	2.494445174	2.000360098	4.841412593	2.422952812	4.75644727	6.007858698	3.397578853	4.05185508	5.188073034	3.753884465	6.509078387	6.946889641	6.233501559	2.351671281
SNX15	5.638330847	7.045869962	4.820240136	7.867382722	3.86914611	5.28659991	3.462141667	6.381547689	7.812933428	6.892154567	6.235771137	5.723262532	8.098687615	6.794979689	9.944249658	8.185171401	4.698486432
SNX16	0.924851898	1.552278844	0.806783245	0.942372875	0.753666275	0.633116249	0.832880578	0.781901641	0.386573179	0.14611828	0.2322586	0.94600801	0.472885561	0.527609194	0.76668688	0.717247609	0.252819141
SNX17	21.34357419	11.87036828	15.15700315	20.22343781	12.45745278	7.879645495	8.982686342	9.280504162	10.28995789	10.44765599	5.338362466	9.594614901	12.98353901	12.65565201	9.372110561	8.942379876	11.77824587
SNX18	5.133944572	4.83567981	3.836335327	8.45359365	3.5146814	3.64398666	4.187360053	3.939110154	4.08606178	3.450179313	2.633832334	5.966572275	4.47330093	6.179893609	4.259122973	4.518558663	4.136737953
SNX19	4.46400898	4.517480852	2.832700792	4.51966664	3.307317336	2.52819419	0.84727501	2.769584589	2.571656246	2.297152669	2.033745715	2.893825909	2.753761189	3.748781649	2.979286122	3.642733106	2.339865293
SNX2	2.673665338	5.929628535	1.084698179	1.777564165	0.790305229	3.954293807	4.21031184	3.939819985	7.385224833	5.087059967	2.849274488	4.12094259	6.013028432	7.703140788	8.559322229	7.184576671	3.139749007
SNX20	0.61598001	0.268942105	1.085100748	0.118119607	-0.142391644	0.305468982	0.240235028	0.381642527	0.555319108	0.489298743	0.348739184	0.272171137	0.67280413	0.499079425	0.537529921	0.283342117	0.155344127
SNX22	1.939809345	1.698953398	2.147351689	1.234435295	2.340038553	1.429947783	1.644170134	1.459788988	1.455658268	1.717189069	1.68788742	1.317322516	1.316649796	1.269015278	1.165281679	1.054328057	1.917847805
SNX24	2.773198766	1.867549522	1.854286571	3.277585045	1.971399865	1.945151465	1.911864295	2.165363102	2.835133088	1.765471332	1.548186147	2.572274732	2.138929273	2.952268017	3.096251594	2.628605093	2.004873186
SNX27	20.42455563	13.26650729	23.75256348	20.13258383	16.70203566	8.599955448	16.60525746	9.958291126	8.648790257	9.909815128	7.413241095	14.79294177	15.96300949	13.21611252	13.02310934	12.33588543	17.76627571
SNX29	1.174052645	2.739362946	0.331431261	1.060533825	1.327427374	1.188873978	0.855836989	0.891724362	0.361158572	1.037924917	0.660505509	0.915314443	1.227978349	0.591321378	1.181611677	1.199794979	0.813163652
SNX29P1	1.784494073	1.97397382	2.328867785	1.039706734	2.417733503	2.114826636	5.123828905	2.23765917	2.674303014	2.862018848	2.405341186	2.880856749	3.399992483	2.087442549	2.45193252	2.512994785	4.104729729
SNX29P2	3.188692194	3.362409045	0.733280056	2.007911556	2.227836073	1.72379291	0.563748216	1.015549872	1.119957887	1.330990149	0.785966622	1.520490512	1.829767202	1.232125203	3.043725405	1.287778497	1.76818514
SNX3	23.78613675	50.97388668	16.72076495	53.26256964	14.28265642	21.38638058	31.78206181	22.163352	44.27196631	32.87055598	21.44248328	45.27713857	66.99679454	58.49329028	53.04903411	41.86120863	39.23726321
SNX30	2.350133469	1.361283147	4.620431936	0.490303985	2.268150576	0.897882881	2.291015308	0.74406311	1.165425495	1.100690583	0.742211017	1.071009637	1.258396682	1.723941435	1.733729379	1.583393847	2.861865869
SNX31	0.099520208	0.16106137	0.366775798	0.54864344	0.857964333	0.497436854	0.142175288	0.335674387	0.256235258	0.281597166	0.303274244	0.069577088	0.357215854	0.244106787	0.184838456	0.383943117	0.461208966
SNX32	0.479287932	0	0.047342907	0.325833023	-0.222141576	0.234959927	0.856109917	0.418575657	0.026737532	0.104981431	0.026044913	0.103388858	0.443286137	0.092024869	0.226128257	0.14574495	0.356768874
SNX33	36.11498665	22.78263453	43.84265962	44.58011928	35.9897194	12.55193845	16.02927224	10.83539043	16.0901147	13.52424397	12.88857145	23.32643901	22.55687696	12.85903882	22.10188936	23.65111596	26.47853268
SNX4	6.421639262	11.7121668	3.897415271	8.830097988	4.675246195	10.28532578	4.534377756	12.2819614	15.03555692	7.30365657	7.884074586	13.05073684	6.238328336	13.69740775	10.90065836	10.73429423	4.109528578
SNX5	120.4057966	60.43755265	124.7933603	99.88407576	134.1319881	79.47088622	58.61383267	107.5319298	104.5995115	149.0366331	96.14504294	110.2581559	82.95919225	87.75270803	98.05895435	80.31242533	103.6367312
SNX6	1.184878015	1.27762432	1.405703055	1.267540548	0.678776731	1.273962683	0.515430782	1.77744757	1.678963555	1.79365729	2.168900236	1.437455212	1.370406989	1.656260701	1.166677339	1.080895676	1.112172702
SNX7	1.369607296	4.172742045	2.078057554	2.262599208	2.36515749	3.237550582	2.915578643	2.676651399	3.485324491	2.694499802	2.32136253	3.280778856	1.993032894	5.3714603	5.444051707	4.927886149	2.65575887
SNX8	2.724665185	2.428511143	2.105250253	2.068975056	1.697136489	2.521718483	1.848234756	3.261751142	3.022733216	3.849657452	2.700510344	2.149487777	3.403826415	3.192339589	4.031679293	3.55327435	4.766063369
SNX9	8.424914095	15.24382323	4.621239181	14.9402444	4.664070413	7.886730963	4.598436765	8.257310104	9.233465324	6.585195194	6.007969213	11.33654899	10.62880643	16.2890161	9.57122818	12.16941762	5.213034328
SOAT1	1.576899848	2.98878348	0.176156067	1.320516977	1.938784442	1.274206132	0.794413282	1.611655014	1.989465089	1.712335637	1.332081964	1.671819926	1.310909937	2.037643624	1.603151745	1.856265624	1.234426749
SOAT2	0.627671939	0.775414984	0.367893927	0.730520776	0.778869772	2.710172992	1.047361937	1.539475877	1.47610462	2.248271533	2.350224995	0.900091303	0.470243654	0.903943383	2.119329504	1.043124948	1.377970161
SOBP	6.850086747	8.260232911	9.578311882	8.366081082	7.446025003	8.123792787	10.0380829	9.481494753	9.795429772	10.37332335	7.032590639	10.20707115	10.03395012	13.41743231	11.42131571	12.07755058	12.5828086
SOCS1	1.322306247	1.12372662	2.953169261	3.25190648	11.0756592	1.405964485	0.990552756	1.403631973	1.217263762	1.060829944	0.814929323	1.308071733	1.46870125	1.156839567	1.116654985	1.212819526	0.943648338
SOCS2	3.318522717	4.530067151	3.517222629	4.233889501	4.757062664	2.677798177	2.466632726	2.985719561	2.543931906	2.679884724	2.423867043	2.966449814	2.502037089	1.98745535	2.428833393	2.76345308	2.493821749
SOCS3	0.515000715	0.146730504	0.788319891	-0.056188683	0.277909572	0.715245919	0.154718711	0.638208899	0.377665533	0.20718641	0.2280256	0.053245297	0.084885485	0.155078947	0.253681009	0.276777759	0.278795789
SOCS4	2.890531798	6.350819459	2.276179077	5.640154751	2.809121762	2.937348129	1.500193324	2.866573779	2.743422625	1.85860368	2.027066541	3.559048359	1.84147849	3.467329779	2.23884552	3.159709531	1.326328372
SOCS5	0.759717233	1.470230534	0.814638602	1.150486179	0.347307714	0.484947724	1.13115971	1.19430449	1.188639112	0.673003622	0.322438144	1.221759485	0.065459413	0.968173895	0.589664955	1.132320184	0.628734159
SOCS6	2.315177873	2.792331201	2.074971546	2.826805181	2.631791606	3.922435468	1.410248432	3.152198515	4.50082699	5.437249188	4.101148584	1.869375847	1.833354318	2.248728123	2.014056382	1.584863026	2.064159768
SOCS7	1.458610418	1.41331788	2.358404058	1.168869471	1.822843711	1.680867664	1.961563695	1.722843462	1.800986503	1.949835838	1.393907356	2.249644155	1.977106803	1.984932877	2.175551501	2.056538915	2.605366284
SOD1	212.0286962	327.5935043	255.0509667	164.5717287	290.6933811	438.7522361	216.5624448	456.2722047	434.2702081	363.8160859	441.0437715	427.3438098	538.2588396	373.3160194	283.4943307	322.166425	367.7802696
SOD2	17.87356209	120.5574126	138.7496652	91.25616693	97.06585748	6.274844643	7.777366051	5.940655643	11.14186812	8.522838448	7.855732871	11.86862787	16.73297553	15.27827697	15.80974879	13.84561815	11.23474191
SOD3	0.493385731	0.082352739	0.230554463	0.345665281	0.269045013	0.392695365	0.369389519	0.327641419	0.175290176	0.151801898	0.284353126	0.906398897	0.868560467	0.786147004	0.450434428	0.16731796	0.417616207
SOGA1	0.423649413	0.096125102	0.552986595	0.707699134	0.700001911	0.4069842	0.198541337	0.32844394	0.342446736	0.181092868	0.265931525	0.185889553	0.287777941	0.266531257	0.124938443	0.142194411	0.231036183
SOHLH1	0.803229643	0.240452591	0.468745082	0.248918851	0.494595718	0.401691196	0.266484315	0.247158942	0.225690184	0.419090412	0.370634956	0.161762896	0.005461895	0.119613023	0.25529777	0.439185174	0.243708806
SOHLH2	0.23363094	0.053693383	-0.185431655	0.521075266	0.602992374	0.36414686	0.509673809	0.284361058	0.098209244	0.714546943	0.203993917	0.505334912	-0.145388728	0.274829976	0.118884885	-0.02756259	0.394683806
SON	1.363822027	2.050836426	0.752646204	1.565670222	1.171796223	0.738151449	0.573308555	1.063029393	0.884007181	0.651675421	0.424090074	1.016795922	0.422944755	0.716145869	1.100208659	0.914252105	0.573933171
SORBS1	24.41448114	19.94385481	51.5355108	38.83882101	51.28459754	13.95848912	26.4359013	19.79378129	24.23050392	24.12807548	16.67496596	22.43592728	13.03930652	20.23512107	22.6769877	18.39520191	23.53454945
SORBS2	7.816687742	8.518965903	4.705977757	9.469584258	4.585532674	11.85976292	3.547343817	16.5055192	15.41920203	11.05853458	10.39457262	10.67322408	16.48422465	15.42317969	15.41933594	22.82213578	7.545485769
SORBS3	0.722319107	0.755448803	0.344548814	0.855504865	0.4634047	1.245288006	0.774883712	0.81271687	0.970598613	0.692604447	0.800473828	0.204540892	0.430851748	0.371681979	0.673318071	0.418148818	0.810796104
SORCS2	0.7266525	0.613467305	0.818910536	0.446007942	0.311320758	0.342209543	1.135279617	0.308322003	1.742851252	0.290354836	1.215768644	0.375924911	4.05356781	2.032941436	2.48993649	1.843272156	0.777486849
SORCS3	3.787952795	2.646837575	4.831446015	3.375169501	4.337964647	2.806794405	8.270920138	3.405359028	2.823595206	4.262097172	3.454132596	2.998276879	3.091286018	3.317828977	2.865840081	2.937398941	4.643815074
SORCS3-AS1	0.103873432	0.187407309	0.059923702	0.356564968	0.513158945	0.332106917	0.299330103	0.202855048	0.156560217	0.680758743	0.280918686	0.246021321	0.344122368	0.264145419	0.010658561	0.131474379	0.146120909
SORD	11.29865648	5.583819624	3.133227715	4.845509185	6.235680106	14.86848717	4.108137317	22.33304997	29.40818942	19.59696768	15.08672964	24.03735563	15.50882874	23.84053341	56.62780425	42.5368517	10.67467757
SORL1	9.666115701	5.002851764	5.979975902	12.36457599	4.017917599	8.931146277	2.955698001	14.34961991	18.93561672	8.314937828	7.896927655	20.34861794	19.81663363	20.12253839	16.00979157	25.77599359	8.637792009
SORT1	4.230205871	8.03792828	2.909528861	2.72056794	3.732922599	5.043958199	1.378526846	12.3945372	4.16332854	4.883976197	3.829403167	3.267910464	7.932910127	2.587239571	2.611377476	3.680295954	7.224699871
SOS1	7.988089329	3.032067938	2.759658133	2.936753155	3.494171169	2.93161249	7.997093771	2.735566765	2.955053041	3.446797609	3.036622711	3.859918005	3.716047186	3.665392371	3.182178747	3.334117703	4.660512182
SOS2	0.631979491	1.536664346	1.019751503	0.502272292	0.441279461	1.923913124	1.298087682	1.441863445	2.079951447	2.179795163	1.582843446	1.472774367	1.46884424	1.802432318	1.038544509	0.951701185	1.193390037
SOST	35.08556573	28.47060118	33.0226422	30.7018935	27.55627967	17.5439735	21.87569347	22.07321016	20.8251934	21.95195453	16.46262923	31.22937628	27.54373735	29.20913855	32.60921608	27.05428563	33.20360296
SOSTDC1	0.142044068	0.21263739	0.148070762	0.805774263	0.61633549	0.577610036	0.865601899	0.997993144	0.849839039	0.243003824	0.507369308	0.274132474	0.328286829	0.454330121	0.515109665	0.306992207	0.494050391
SOWAHA	134.5599602	208.692544	220.1573741	152.6244657	285.6221443	103.0087096	208.0675621	153.4983848	170.7089563	174.8379278	137.5015724	262.3483434	224.3665014	249.6799081	244.6107735	270.4077487	275.5974297
SOWAHC	33.16188056	9.653558474	22.62679294	79.80960151	9.91002493	20.78058463	9.295332413	27.5100078	17.61535548	11.57111791	13.53786999	28.97716006	24.38848832	23.79013595	38.95565421	28.59219891	11.33541732
SOWAHD	0.497676157	0.170205594	0.166835516	0.004507502	-0.010584862	0.347017923	0.770408649	0.34749853	0.291799585	0.238975803	0.181281692	0.126317829	0.435319149	0.265746269	0.285108718	0.159425598	0.229248748
SOX1	117.7794759	66.67107604	143.1651866	171.3761397	189.3986961	57.77374985	358.2190624	64.23680951	63.54377938	61.52319826	61.94788106	135.719369	118.2029818	99.90570989	104.4167394	109.2072462	186.6525998
SOX10	1.17881481	0.449471318	0.875005972	0.232210776	0.491870813	0.846108246	0.241741128	0.533906624	0.715970259	0.928327251	0.517105025	0.565324993	0.30639956	0.891143196	0.640852771	0.848516742	0.845724308
SOX11	2.114049184	3.62952419	2.644892367	2.300738839	2.980824868	0.79346737	3.348370845	1.216766187	1.110963034	1.096921718	0.971601567	4.280199486	2.943833654	3.124806776	2.89970018	3.258199209	3.498643366
SOX12	1.239851291	2.879908138	0.974306219	1.367411787	1.581398477	7.338920186	7.143485191	2.245870168	5.572967285	6.83127744	4.222261448	2.767290274	4.088169929	3.229570486	4.537823981	3.283815294	5.930717594
SOX13	0.871505372	0.751075965	0.396069512	0.659056697	1.305566308	1.15504488	0.392469397	1.944235095	1.294932778	1.199870964	0.715547698	0.27586023	0.316696058	0.929513769	0.859849229	0.770869368	1.129966046
SOX14	0.878161406	0.165461263	0.813611806	0.131950047	0.300824703	0.11631391	0.378317151	0.670714024	0.125177326	0.309079808	0.230265387	-0.05090317	0.661881655	0.399519947	-0.032723879	0.072664991	-0.033903748
SOX15	3.673180077	1.718665888	4.235646639	2.844234857	3.72078718	4.226643975	0.586199011	4.1274216	4.758776248	4.840486844	7.001766656	2.332358515	2.128967164	1.289758368	1.743693881	2.036700251	2.490565875
SOX17	2.118031626	1.484060916	0.851319062	1.535897406	2.106707081	1.729974079	2.021501297	2.491256993	2.390727075	1.883469069	1.763127925	4.263067266	5.34106253	3.331561186	1.929077034	4.94644659	1.901832229
SOX18	5.313468794	2.417225796	2.885190676	2.528416055	7.946018255	5.847384441	3.176416955	7.918126284	8.552299719	7.297917731	5.964017228	9.028616277	8.494952094	9.842900544	10.89492187	12.15571512	9.235601356
SOX2	0.700592649	0.115586507	0.23189706	0.605973405	0.232525217	0.693531366	0.924209603	0.506640482	0.309115529	0.542640935	0.545667234	0.213898853	0.428901925	0.246292871	0.252818114	0.107614106	0.421043682
SOX2-OT	1.116869555	0.949496765	1.705664063	1.417700252	1.610791253	1.118217137	1.949662102	1.154443645	1.063057824	1.311538037	1.046452069	0.993393256	1.484704093	1.01284287	1.120290838	0.978250224	1.371168776
SOX21	-0.129115101	0.171370197	0.256085249	0.245562528	0.312917593	0.29994856	0.472280103	0.293866099	0.10819479	0.128214379	0.260245622	0.231133764	0.279758252	0.219508447	0.220406225	0.082704231	0.429776842
SOX21-AS1	0.243957828	-0.109778283	1.292016075	0.746445613	-0.167679076	-0.023371331	0.211240968	0.229591261	0.104893656	0.374259491	0.129546866	0.252084586	0.301964227	0.213557557	0.198872843	0.233029041	-0.056544474
SOX3	2.574252999	1.259381207	3.025174939	2.429873139	2.874816251	2.262903842	3.796790152	3.202702877	3.132894622	4.167199251	1.863295068	1.857988811	2.915640149	2.675138659	2.569904754	3.218739308	3.78872213
SOX30	0.976185568	1.010692583	1.598720984	1.494098655	0.901246179	1.803482089	1.646155357	2.815349602	1.712895086	2.1003091	2.709805534	0.563019742	0.607750557	0.487564497	0.75024651	0.952449471	2.027891227
SOX4	5.889673051	6.071614477	17.31333886	11.86035112	8.944680159	4.494190727	39.61829125	6.954892199	4.80207064	6.427026925	7.034911253	15.22945043	13.74858961	14.33559624	6.425362089	27.96799622	11.05719289
SOX5	0.529792903	0.644835791	0.58223675	0.837676805	0.591369561	0.565453089	1.482358804	0.528503616	0.740425478	0.769608864	0.407464662	2.183166536	2.292201052	2.079000504	1.749307359	1.176707157	2.005458172
SOX6	1.322177245	3.043780855	0.869751972	0.682580814	0.136181419	1.172430849	0.890576941	1.154684276	0.600508347	0.544125041	0.383869815	0.8362054	1.210861371	0.254746605	1.445012285	1.280756874	0.287213807
SOX7	1.526319759	0.982667033	2.023504946	1.279040316	1.468586591	1.014370536	2.350435297	1.279577479	1.178973617	1.767404899	1.434075739	1.539372672	2.466892709	1.990273906	1.863144702	1.53529771	1.633052236
SOX8	2.904283154	3.102190619	2.785846167	2.319984045	3.396991138	1.42047836	3.861325783	1.698591208	1.774418088	1.45937727	1.4788579	4.058862992	3.104451131	2.907437215	3.089504942	2.742377874	4.436499436
SOX9	4.465476481	1.890013016	1.338914259	0.829988244	2.210804293	3.247222776	3.016089982	4.238589805	3.771859092	3.436095828	5.194855982	7.408919293	3.845425185	3.807216084	1.951157351	8.804411858	1.983648731
SP1	1.66470349	1.407965764	1.512877628	0.969095423	0.823556414	0.916778119	1.801615122	0.791669012	1.135625266	1.202673017	1.164249835	1.263113017	1.565267927	1.298951625	1.260426484	1.582372823	1.540066422
SP100	2.819917803	9.580117729	6.765264937	4.222163481	4.545356065	2.855715286	6.78102296	2.808793422	4.269748133	2.538382242	2.833905336	7.872907082	6.184014295	7.979613209	6.022283752	5.164413776	6.440696242
SP110	4.462343169	5.677208312	2.968391693	5.239975005	3.364084689	2.903149823	2.602421708	3.445686924	4.813767362	3.892263612	3.411388913	7.651889261	7.907094036	11.26316068	9.783418033	6.74987522	4.578671234
SP140	2.168896562	1.422375956	2.917431992	1.938124699	2.355770207	1.458436167	2.232672784	1.606799128	1.711269822	1.010493477	0.945367706	1.779457625	2.484393404	1.912591792	1.114440903	1.441647393	1.453533995
SP140L	11.26809827	12.00055	12.42206188	9.20759365	8.297485271	9.011151091	3.063650867	4.606970502	6.617736301	9.538580585	7.373135116	7.888603301	7.343621113	9.803789481	9.891667296	2.818464673	6.614578597
SP2	1.477601488	0.85886419	0.701251616	1.584994269	0.512060414	1.412645238	1.599812233	1.315957824	1.340268459	0.969731994	1.110820459	0.829917919	0.950664647	0.893137024	0.976504508	0.90759764	1.056408703
SP2-AS1	-0.000904117	0.174304507	0.182547634	0.686374315	0.442736341	0.203494168	0.66974585	0.018173454	0.125803776	0.316852928	0.281260644	0.340213921	0.68510854	0.154965286	0.107109766	0.17762546	0.241492127
SP3	1.374879812	3.719937026	1.92505199	3.238094833	1.370308092	2.151283311	0.6420362	1.565627947	1.463971632	1.452866029	1.596534048	1.309797221	1.434784906	1.302289314	1.089262939	1.570370221	1.945477715
SP4	22.09254402	1.08800277	22.56402579	20.80504039	18.6783475	13.737043	0.377088103	15.36871041	15.26463602	17.98386834	12.93311742	1.308069564	0.372886718	1.03280859	1.050335635	0.984581781	0.370595673
SP6	0.066767064	0.078022898	0.380724834	0.094327312	1.218466402	0.248143209	0.272784144	0.163252997	0.334371023	0.0565889	0.372973463	1.442987519	-0.104735009	0.255927553	0.094676826	0.01726141	0.059131558
SP7	9.40777643	6.005727748	15.8334715	7.155921991	12.3548057	5.624529752	15.65286608	6.198866988	6.171214071	9.176670257	7.481938706	7.220628551	8.95400832	6.844285759	5.47833506	5.454489281	10.7679831
SP8	0.465663073	0.465200705	0.460536337	-0.005237622	0.19366647	0.246042968	0.748519455	0.262909305	0.263556242	0.55874376	0.380962844	0.423155848	0.396401687	0.213454617	0.088110837	0.272563218	0.638088954
SPA17	0.562759682	0.904127593	0.931366977	0.670273086	0.635596056	0.055068749	0.264501091	0.171168527	0.16065833	0.645055092	0.225472061	0.300593568	0.579946925	0.072073941	0.053825782	0.240050642	0.218450918
SPACA1	0.407243996	0.135284282	0.103021723	0.534216927	0.460377028	1.438638802	0.622426901	1.261898668	1.026391178	1.245853671	1.545676635	0.152706551	0.516018745	0.337195315	0.505260744	0.585860477	0.159735302
SPACA3	0.167379184	0.411556298	0.634052875	0.387980679	0.111353883	0.636692284	1.045022058	0.448744488	0.540705503	0.901117221	1.04350706	0.257074993	0.313985678	0.385951378	0.101627878	0.199162913	0.487503652
SPACA4	-0.002658267	0.202172976	0.34876384	0.394774755	0.322548251	0.539025922	1.127097287	0.215809762	0.290174556	0.424506484	0.396284229	0.309332818	0.192619615	0.163446749	0.056831481	0.183488811	0.26489787
SPACA5	-0.214401396	0.261487878	0.148834448	0.208974214	0.746417473	0.393516929	0.578327849	0.20116127	0.353146174	0.268752232	0.319944656	0.345060274	-0.049302409	0.242259108	0.354967435	0.222320598	0.652374056
SPACA7	4.106848696	3.883312811	6.597710347	8.367100596	7.999202613	2.267138038	0.617027084	2.744191502	2.617902711	2.233978959	2.966611559	1.60941998	2.424986641	2.307690075	2.287512496	2.34395578	1.51315687
SPACA9	3.008234108	1.085017569	0.914223036	2.160363848	1.300494395	1.502259197	1.074448003	1.096835078	1.586345407	1.500152733	1.300734277	2.592516018	2.508534351	2.471489336	2.033971143	2.141110108	1.987102091
SPAG1	0.600148493	1.72600469	0.837410072	0.645569519	0.807966525	0.977453128	0.59095225	0.865986308	1.336792089	0.909656802	0.660753448	0.394977746	1.277675953	1.562902369	0.821750284	1.194356802	1.103403053
SPAG11A	0.540168468	0.167207823	-0.14580324	0.701152608	0.874754423	0.037790681	0.603405447	0.289543193	0.162561336	0.174025568	0.145023534	0.219701323	-0.148279948	0.326297302	0.275495247	0.187101378	0.299738236
SPAG16	2.272354142	1.741450264	0.464341066	1.782625646	1.510101296	2.52953161	4.720116989	3.012953744	4.143609771	2.009152434	1.673712669	7.534463018	5.501600889	6.448830531	8.843340543	5.396492248	4.396499043
SPAG17	1.225560288	1.907197486	1.960991246	1.64233008	1.006458159	2.211745794	3.434763929	2.046051192	1.440945727	1.651981018	2.143611118	0.979543209	1.662323243	0.794603559	0.717449589	0.738952774	1.917866419
SPAG4	0.633156136	1.396539469	0.660768534	0.386906546	0.676622887	0.449003079	0.555366689	0.282135409	0.59252188	0.571480348	0.775713797	0.851988846	1.256790931	1.651129099	0.840653798	0.650107844	0.828720905
